Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-11-09,6.29559,6.52522,5.98464,6.12337,3627910.0051057
2020-11-10,6.19035,6.5013,6.12816,6.31951,2236327.0560457
2020-11-12,6.34822,6.4726,6.19513,6.27646,2125288.6794632
2020-11-13,6.353,6.353,6.19035,6.26689,990177.11168586
2020-11-16,6.27646,6.3243,6.11381,6.13294,1902430.1351886
2020-11-17,6.11381,6.17121,6.01813,6.0564,1960294.1742208
2020-11-18,6.10424,6.21427,6.07554,6.18557,2017033.6046515
2020-11-19,6.18078,6.21905,6.12337,6.17121,820127.09361359
2020-11-20,6.16165,6.16643,6.07554,6.11859,1867853.6465723
2020-11-23,6.15208,6.17121,6.0277,6.07554,1294183.0647074
2020-11-24,6.0564,6.09946,5.97029,5.97986,1673522.1163928
2020-11-25,6.0277,6.06597,5.96072,5.99421,1268589.8576236
2020-11-26,6.0564,6.0564,5.89853,5.94159,1305242.0643462
2020-11-27,6.00856,6.15686,5.95115,6.08032,1777163.787518
2020-11-30,6.08989,6.08989,5.91288,6.0564,4677337.0582451
2020-12-01,6.04683,6.06597,5.97029,6.01335,2412710.8363154
2020-12-02,6.01335,6.26689,6.01335,6.24776,2288630.7625878
2020-12-03,6.34822,6.80269,6.22862,6.29559,6418905.3112488
2020-12-04,6.29559,6.35779,6.10424,6.19992,2110425.2418049
2020-12-07,6.19992,6.39127,6.14251,6.23819,2258032.2110876
2020-12-08,6.23819,6.36257,6.16165,6.24776,1230491.1283134
2020-12-09,6.18078,6.25732,6.07554,6.07554,3979861.2837513
2020-12-10,6.10424,6.15208,6.0851,6.12337,1359763.6328326
2020-12-11,6.12337,6.23819,6.12337,6.15686,1691615.1456666
2020-12-14,6.20948,6.21905,6.12816,6.13294,974875.74558519
2020-12-15,6.12337,6.16643,6.0851,6.13294,1500199.6545185
2020-12-16,6.14251,6.29559,6.10424,6.22862,2397328.9917182
2020-12-17,6.24776,6.40084,6.18557,6.19035,2456846.4980435
2020-12-18,6.28603,6.33387,6.19992,6.19992,4368639.3133912
2020-12-21,6.25732,6.27646,6.07554,6.11859,3047637.0509964
2020-12-22,6.15208,6.21905,6.08989,6.19992,996053.08711058
2020-12-23,6.17121,6.30995,6.16165,6.24776,1731469.7694473
2020-12-28,6.33387,6.41041,6.26689,6.30038,1002047.167342
2020-12-29,6.35779,6.46303,6.20948,6.20948,3078744.602858
2020-12-30,6.22384,6.3817,6.22384,6.30516,2419854.6093549
2021-01-04,6.33865,6.44868,6.28603,6.28603,1472840.1012113
2021-01-05,6.28603,6.30516,6.21905,6.23819,1501453.8648546
2021-01-07,6.31473,6.34343,6.24297,6.30516,2398307.2757803
2021-01-08,6.353,6.49173,6.33387,6.41998,2576644.4886485
2021-01-11,6.41041,6.43911,6.28124,6.31951,2938440.2732574
2021-01-12,6.36257,6.36257,6.20948,6.23819,2428099.9971396
2021-01-13,6.30516,6.30516,6.10424,6.15208,2111898.9389498
2021-01-14,6.15208,6.16165,6.07554,6.09467,2130682.8290838
2021-01-15,6.11381,6.13294,6.01335,6.01335,2600272.7662057
2021-01-18,6.05162,6.18557,5.99421,6.16165,3943783.9234328
2021-01-19,6.18557,6.21905,6.08032,6.09946,2052753.5150242
2021-01-20,6.12816,6.23819,6.08989,6.16165,2744515.3162618
2021-01-21,6.21427,6.21427,6.00856,6.00856,1336570.1481919
2021-01-22,6.01335,6.07554,5.95594,5.98943,1430818.8290749
2021-01-25,5.97986,6.14251,5.97986,6.08032,1935277.9038916
2021-01-26,6.0564,6.21427,6.05162,6.21427,1541478.852206
2021-01-27,6.19035,6.353,6.15208,6.3243,2428556.738737
2021-01-28,6.353,6.41519,6.13294,6.21427,3618056.0925649
2021-01-29,6.22862,6.31951,6.17121,6.28124,2860639.5157573
2021-02-01,6.25732,6.30995,6.19992,6.20948,1364855.7267972
2021-02-02,6.21905,6.29559,6.15208,6.28124,1966704.2342136
2021-02-03,6.27646,6.34343,6.21427,6.21905,2190684.2515638
2021-02-04,6.26689,6.41041,6.25254,6.30516,2281998.0802603
2021-02-05,6.39127,6.39127,6.29559,6.30516,2137568.4438291
2021-02-08,6.30516,6.36735,6.26211,6.27646,944624.19227798
2021-02-09,6.26689,6.30516,6.21905,6.27646,738737.20420164
2021-02-10,6.26689,6.26689,6.12337,6.13294,2243929.6610332
2021-02-11,6.14729,6.21905,6.13773,6.18557,1523291.757157
2021-02-12,6.19035,6.19513,6.10424,6.12337,1231033.5742838
2021-02-15,6.12337,6.18078,6.11381,6.13294,1492961.8157038
2021-02-16,6.13294,6.15208,6.09467,6.10424,3638817.4543288
2021-02-17,6.10902,6.12337,6.01813,6.0277,2463815.7268112
2021-02-18,6.00378,6.0564,5.88418,5.88896,3567947.2541111
2021-02-19,5.90332,5.95594,5.77415,5.80285,3261169.4962467
2021-02-22,5.79807,5.79807,5.63542,5.71196,3691461.8880122
2021-02-23,5.73588,5.75023,5.57801,5.60672,2232819.4478057
2021-02-24,5.59715,5.70239,5.53974,5.66891,3349022.7495907
2021-02-25,5.70239,5.78372,5.69761,5.71196,2656707.0054547
2021-02-26,5.67369,6.08032,5.65455,6.04205,9691796.4482618
2021-03-01,6.04205,6.20948,5.97029,6.17121,3807787.8063367
2021-03-02,6.176,6.23819,6.12816,6.19035,3612936.824043
2021-03-03,6.19035,6.24776,6.10424,6.16165,2868001.7304303
2021-03-04,6.19513,6.19513,6.10424,6.17121,2702691.5822533
2021-03-05,6.12816,6.15208,6.01335,6.08032,1412415.3827429
2021-03-08,6.09946,6.10424,5.97029,5.97029,1364483.6443975
